name,team,position,rating,number,age,season
federico-bernardeschi-fifa-20,juventus,CAM,81,33,26,fifa20
douglas-costa-fifa-20,juventus,LM,84,11,29,fifa20
gianluigi-buffon-fifa-20,juventus,GK,83,77,42,fifa20
danilo-fifa-20,juventus,RB,79,13,29,fifa20
daniele-rugani-fifa-20,juventus,CB,81,24,25,fifa20
rodrigo-bentancur-fifa-20,juventus,CM,80,30,23,fifa20
gianluigi-donnarumma-fifa-20,milan,GK,85,99,21,fifa20
andrea-conti-fifa-20,milan,RB,76,12,26,fifa20
simon-kjaer-fifa-20,milan,RCB,81,24,31,fifa20
alessio-romagnoli-fifa-20,milan,LCB,83,13,25,fifa20
theo-hernandez-fifa-20,milan,LB,77,19,22,fifa20
franck-yannick-kessie-fifa-20,milan,RDM,78,79,23,fifa20
ismael-bennacer-fifa-20,milan,LDM,74,4,22,fifa20
samu-castillejo-fifa-20,milan,RM,79,7,25,fifa20
ante-rebic-fifa-20,milan,LM,79,18,26,fifa20
hakan-calhanoglu-fifa-20,milan,CAM,80,10,26,fifa20
zlatan-ibrahimovic-fifa-20,milan,ST,85,21,38,fifa20
rafael-leao-fifa-20,milan,ST,75,17,21,fifa20
alexis-saelemaekers-fifa-20,milan,RW,71,56,21,fifa20
antonio-donnarumma-fifa-20,milan,GK,66,90,30,fifa20
matteo-gabbia-fifa-20,milan,CB,62,46,20,fifa20
lucas-biglia-fifa-20,milan,CDM,79,20,34,fifa20
diego-laxalt-fifa-20,milan,LM,77,93,27,fifa20
rade-krunic-fifa-20,milan,CM,74,33,26,fifa20
davide-calabria-fifa-20,milan,RB,76,2,23,fifa20
mateo-musacchio-fifa-20,milan,CB,79,22,29,fifa20
asmir-begovic-fifa-20,milan,GK,75,1,33,fifa20
lucas-paqueta-fifa-20,milan,CM,77,39,22,fifa20
giacomo-bonaventura-fifa-20,milan,CM,81,5,30,fifa20
leo-duarte-fifa-20,milan,CB,72,43,23,fifa20
daniel-maldini-fifa-20,milan,CAM,60,98,18,fifa20
alex-mccarthy-fifa-20,southampton,GK,77,1,30,fifa20
kyle-walker-peters-fifa-20,southampton,RB,74,24,23,fifa20
jack-stephens-fifa-20,southampton,RCB,76,5,26,fifa20
jan-bednarek-fifa-20,southampton,LCB,78,35,24,fifa20
ryan-bertrand-fifa-20,southampton,LB,77,21,30,fifa20
stuart-armstrong-fifa-20,southampton,RM,75,17,28,fifa20
james-ward-prowse-fifa-20,southampton,RCM,79,16,25,fifa20
pierre-emile-hojbjerg-fifa-20,southampton,LCM,79,23,24,fifa20
nathan-redmond-fifa-20,southampton,LM,77,22,26,fifa20
danny-ings-fifa-20,southampton,RS,79,9,27,fifa20
shane-long-fifa-20,southampton,LS,73,7,33,fifa20
oriol-romeu-fifa-20,southampton,CDM,75,14,28,fifa20
che-adams-fifa-20,southampton,ST,73,10,24,fifa20
kornelius-hansen-fifa-20,southampton,CAM,59,48,19,fifa20
dan-n-lundulu-fifa-20,southampton,ST,61,40,21,fifa20
will-smallbone-fifa-20,southampton,CAM,64,27,20,fifa20
yan-valery-fifa-20,southampton,RWB,71,43,21,fifa20
kevin-danso-fifa-20,southampton,CB,71,38,21,fifa20
michael-obafemi-fifa-20,southampton,ST,67,20,20,fifa20
angus-gunn-fifa-20,southampton,GK,74,28,24,fifa20
jannik-vestergaard-fifa-20,southampton,CB,77,4,27,fifa20
moussa-djenepo-fifa-20,southampton,LM,75,12,22,fifa20
sofiane-boufal-fifa-20,southampton,LM,75,19,26,fifa20
sam-mcqueen-fifa-20,southampton,LB,65,45,25,fifa20
jake-vokins-fifa-20,southampton,LB,57,29,20,fifa20
harlem-hale-fifa-20,southampton,RW,57,53,20,fifa20
harry-lewis-fifa-20,southampton,GK,62,41,22,fifa20
pascal-kpohomouh-fifa-20,southampton,CB,59,71,18,fifa20
kameron-ledwidge-fifa-20,southampton,LB,56,60,19,fifa20
aaron-o-driscoll-fifa-20,southampton,CB,52,50,21,fifa20
jacob-maddox-fifa-20,southampton,CAM,61,49,21,fifa20
marcus-barnes-fifa-20,southampton,ST,60,46,23,fifa20
nathan-tella-fifa-20,southampton,RW,55,64,21,fifa20
dean-henderson-fifa-20,sheffield-united,GK,79,1,23,fifa20
george-baldock-fifa-20,sheffield-united,RWB,75,2,27,fifa20
chris-basham-fifa-20,sheffield-united,RCB,75,6,31,fifa20
john-egan-fifa-20,sheffield-united,CB,77,12,27,fifa20
jack-o-connell-fifa-20,sheffield-united,LCB,77,5,26,fifa20
enda-stevens-fifa-20,sheffield-united,LWB,77,3,30,fifa20
sander-berge-fifa-20,sheffield-united,RCM,79,32,22,fifa20
oliver-norwood-fifa-20,sheffield-united,CM,77,16,29,fifa20
john-fleck-fifa-20,sheffield-united,LCM,77,4,28,fifa20
oliver-mcburnie-fifa-20,sheffield-united,RS,74,9,24,fifa20
billy-sharp-fifa-20,sheffield-united,LS,73,10,34,fifa20
david-mcgoldrick-fifa-20,sheffield-united,ST,73,17,32,fifa20
lys-mousset-fifa-20,sheffield-united,ST,74,22,24,fifa20
panagiotis-retsos-fifa-20,sheffield-united,CB,75,29,21,fifa20
muhamed-besic-fifa-20,sheffield-united,CM,72,27,27,fifa20
richairo-zivkovic-fifa-20,sheffield-united,ST,68,30,23,fifa20
kieron-freeman-fifa-20,sheffield-united,RWB,67,18,28,fifa20
jack-rodwell-fifa-20,sheffield-united,CB,68,26,29,fifa20
luke-freeman-fifa-20,sheffield-united,CAM,73,8,28,fifa20
simon-moore-fifa-20,sheffield-united,GK,67,25,30,fifa20
ben-osborn-fifa-20,sheffield-united,LWB,72,23,25,fifa20
phil-jagielka-fifa-20,sheffield-united,CB,74,15,37,fifa20
john-lundstram-fifa-20,sheffield-united,CM,75,7,26,fifa20
keenan-ferguson-fifa-20,sheffield-united,CB,54,34,20,fifa20
jack-robinson-fifa-20,sheffield-united,CB,70,19,26,fifa20
michael-verrips-fifa-20,sheffield-united,GK,69,21,23,fifa20
leon-clarke-fifa-20,sheffield-united,ST,69,24,35,fifa20
jake-eastwood-fifa-20,sheffield-united,GK,61,13,23,fifa20
ricky-holmes-fifa-20,sheffield-united,LM,64,28,33,fifa20
kyron-gordon-fifa-20,sheffield-united,CB,53,36,18,fifa20
callum-gribbin-fifa-20,sheffield-united,CAM,63,50,21,fifa20
jake-young-fifa-20,sheffield-united,ST,51,44,18,fifa20
reece-york-fifa-20,sheffield-united,CM,52,39,20,fifa20
pepe-reina-fifa-20,aston-villa,GK,80,29,37,fifa20
frederic-guilbert-fifa-20,aston-villa,RB,76,24,25,fifa20
bjorn-engels-fifa-20,aston-villa,RCB,75,22,25,fifa20
tyrone-mings-fifa-20,aston-villa,LCB,75,40,27,fifa20
matt-targett-fifa-20,aston-villa,LB,75,18,24,fifa20
marvelous-nakamba-fifa-20,aston-villa,CDM,75,11,26,fifa20
anwar-el-ghazi-fifa-20,aston-villa,RM,75,21,25,fifa20
john-mcginn-fifa-20,aston-villa,RCM,77,7,25,fifa20
douglas-luiz-fifa-20,aston-villa,LCM,74,6,22,fifa20
jack-grealish-fifa-20,aston-villa,LM,80,10,24,fifa20
mbwana-ally-samatta-fifa-20,aston-villa,ST,78,20,27,fifa20
jota-fifa-20,aston-villa,RW,73,23,29,fifa20
trezeguet-fifa-20,aston-villa,LW,76,17,25,fifa20
wesley-fifa-20,aston-villa,ST,77,9,23,fifa20
henri-lansbury-fifa-20,aston-villa,CM,70,8,29,fifa20
neil-taylor-fifa-20,aston-villa,LB,70,3,31,fifa20
ahmed-elmohamady-fifa-20,aston-villa,RB,70,27,32,fifa20
danny-drinkwater-fifa-20,aston-villa,CM,75,4,30,fifa20
borja-baston-fifa-20,aston-villa,ST,74,19,27,fifa20
orjan-nyland-fifa-20,aston-villa,GK,72,25,29,fifa20
kortney-hause-fifa-20,aston-villa,CB,70,30,25,fifa20
ezri-konsa-fifa-20,aston-villa,CB,71,15,22,fifa20
conor-hourihane-fifa-20,aston-villa,CM,74,14,29,fifa20
michael-tait-fifa-20,aston-villa,ST,53,49,19,fifa20
tom-heaton-fifa-20,aston-villa,GK,78,1,34,fifa20
jed-steer-fifa-20,aston-villa,GK,70,12,27,fifa20
indiana-vassilev-fifa-20,aston-villa,LW,60,36,19,fifa20
keinan-davis-fifa-20,aston-villa,ST,66,39,22,fifa20
isaiah-bazeley-graham-fifa-20,aston-villa,RB,52,42,20,fifa20
jack-clarke-fifa-20,aston-villa,CDM,54,56,21,fifa20
callum-rowe-fifa-20,aston-villa,CM,52,38,20,fifa20
dominic-revan-fifa-20,aston-villa,CB,56,34,19,fifa20
jack-birch-fifa-20,aston-villa,CM,52,43,19,fifa20
nick-pope-fifa-20,burnley,GK,80,1,28,fifa20
phil-bardsley-fifa-20,burnley,RB,72,26,35,fifa20
james-tarkowski-fifa-20,burnley,RCB,80,5,27,fifa20
ben-mee-fifa-20,burnley,LCB,78,6,30,fifa20
charlie-taylor-fifa-20,burnley,LB,76,3,26,fifa20
jeff-hendrick-fifa-20,burnley,RM,75,13,28,fifa20
ashley-westwood-fifa-20,burnley,RCM,77,18,30,fifa20
jack-cork-fifa-20,burnley,LCM,76,4,31,fifa20
dwight-mcneil-fifa-20,burnley,LM,77,11,20,fifa20
chris-wood-fifa-20,burnley,RS,78,9,28,fifa20
ashley-barnes-fifa-20,burnley,LS,78,10,30,fifa20
robbie-brady-fifa-20,burnley,LM,76,12,28,fifa20
joe-hart-fifa-20,burnley,GK,75,20,33,fifa20
bailey-peacock-farrell-fifa-20,burnley,GK,69,15,23,fifa20
mace-goodridge-fifa-20,burnley,CM,56,44,20,fifa20
matej-vydra-fifa-20,burnley,CAM,73,27,28,fifa20
johann-berg-gudmundsson-fifa-20,burnley,RM,77,7,29,fifa20
josh-brownhill-fifa-20,burnley,CM,73,8,24,fifa20
matthew-lowton-fifa-20,burnley,RB,75,2,31,fifa20
jay-rodriguez-fifa-20,burnley,ST,76,19,30,fifa20
kevin-long-fifa-20,burnley,CB,73,28,29,fifa20
erik-pieters-fifa-20,burnley,LB,73,23,31,fifa20
aaron-lennon-fifa-20,burnley,RM,73,25,33,fifa20
jordan-cropper-fifa-20,burnley,RB,52,41,20,fifa20
ali-koiki-fifa-20,burnley,LB,61,42,20,fifa20
adam-legzdins-fifa-20,burnley,GK,64,30,33,fifa20
ben-gibson-fifa-20,burnley,CB,73,14,27,fifa20
jimmy-dunne-fifa-20,burnley,CB,68,34,22,fifa20
henri-ogunby-fifa-20,burnley,RW,55,50,19,fifa20
joel-senior-fifa-20,burnley,RB,55,36,21,fifa20
joel-mumbongo-fifa-20,burnley,ST,59,51,21,fifa20
george-mcmahon-fifa-20,burnley,GK,54,40,20,fifa20
aaron-ramsdale-fifa-20,afc-bournemouth,GK,75,12,22,fifa20
adam-smith-fifa-20,afc-bournemouth,RB,75,15,29,fifa20
steve-cook-fifa-20,afc-bournemouth,RCB,77,3,29,fifa20
nathan-ake-fifa-20,afc-bournemouth,LCB,80,5,25,fifa20
david-ospina-fifa-20,napoli,GK,79,25,31,fifa20
giovanni-di-lorenzo-fifa-20,napoli,RB,75,22,26,fifa20
kostas-manolas-fifa-20,napoli,RCB,84,44,29,fifa20
kalidou-koulibaly-fifa-20,napoli,LCB,88,26,29,fifa20
mario-rui-fifa-20,napoli,LB,78,6,29,fifa20
fabian-fifa-20,napoli,RCM,83,8,24,fifa20
diego-demme-fifa-20,napoli,CM,78,4,28,fifa20
diego-rico-fifa-20,afc-bournemouth,LB,77,21,27,fifa20
harry-wilson-fifa-20,afc-bournemouth,RM,77,22,23,fifa20
philip-billing-fifa-20,afc-bournemouth,RCM,76,29,24,fifa20
jefferson-lerma-fifa-20,afc-bournemouth,CM,77,8,25,fifa20
lewis-cook-fifa-20,afc-bournemouth,LCM,76,16,23,fifa20
ryan-fraser-fifa-20,afc-bournemouth,LM,79,24,26,fifa20
callum-wilson-fifa-20,afc-bournemouth,ST,79,13,28,fifa20
dan-gosling-fifa-20,afc-bournemouth,CM,74,4,30,fifa20
joshua-king-fifa-20,afc-bournemouth,CF,78,7,28,fifa20
chris-mepham-fifa-20,afc-bournemouth,CB,74,33,22,fifa20
jordon-ibe-fifa-20,afc-bournemouth,RM,72,10,24,fifa20
arnaut-danjuma-groeneveld-fifa-20,afc-bournemouth,LM,75,14,23,fifa20
lloyd-kelly-fifa-20,afc-bournemouth,LB,68,26,21,fifa20
andrew-surman-fifa-20,afc-bournemouth,CM,74,6,33,fifa20
dominic-solanke-fifa-20,afc-bournemouth,ST,70,9,22,fifa20
artur-boruc-fifa-20,afc-bournemouth,GK,72,1,40,fifa20
piotr-zielinski-fifa-20,napoli,LCM,81,20,26,fifa20
jose-callejon-fifa-20,napoli,RW,84,7,33,fifa20
arkadiusz-milik-fifa-20,napoli,ST,83,99,26,fifa20
lorenzo-insigne-fifa-20,napoli,LW,86,24,29,fifa20
dries-mertens-fifa-20,napoli,CF,87,14,33,fifa20
matteo-politano-fifa-20,napoli,RM,82,21,26,fifa20
amin-younes-fifa-20,napoli,LW,75,34,26,fifa20
faouzi-ghoulam-fifa-20,napoli,LB,79,31,29,fifa20
llorente-fifa-20,napoli,ST,76,9,35,fifa20
allan-fifa-20,napoli,CM,84,5,29,fifa20
hirving-lozano-fifa-20,napoli,RW,80,11,24,fifa20
nikola-maksimovic-fifa-20,napoli,CB,78,19,28,fifa20
stanislav-lobotka-fifa-20,napoli,CM,79,68,25,fifa20
alex-meret-fifa-20,napoli,GK,78,1,23,fifa20
elseid-hysaj-fifa-20,napoli,RB,78,23,26,fifa20
eljif-elmas-fifa-20,napoli,CM,73,12,20,fifa20
kevin-malcuit-fifa-20,napoli,RB,77,2,28,fifa20
sebastiano-luperto-fifa-20,napoli,CB,72,13,23,fifa20
orestis-karnezis-fifa-20,napoli,GK,76,27,35,fifa20
jack-stacey-fifa-20,afc-bournemouth,RB,72,17,24,fifa20
simon-francis-fifa-20,afc-bournemouth,CB,74,2,35,fifa20
junior-stanislas-fifa-20,afc-bournemouth,LM,73,19,30,fifa20
tyler-cordner-fifa-20,afc-bournemouth,CB,59,55,21,fifa20
charlie-daniels-fifa-20,afc-bournemouth,LB,72,11,33,fifa20
david-brooks-fifa-20,afc-bournemouth,RM,76,20,23,fifa20
jack-simpson-fifa-20,afc-bournemouth,CB,67,25,23,fifa20
sam-surridge-fifa-20,afc-bournemouth,ST,67,44,21,fifa20
mark-travers-fifa-20,afc-bournemouth,GK,66,42,21,fifa20
gavin-kilkenny-fifa-20,afc-bournemouth,CM,59,53,20,fifa20
christian-saydee-fifa-20,afc-bournemouth,ST,59,65,18,fifa20
corey-jordan-fifa-20,afc-bournemouth,CB,59,37,21,fifa20
kyle-taylor-fifa-20,afc-bournemouth,CM,61,28,20,fifa20
mathew-ryan-fifa-20,brighton-hove-albion,GK,80,1,28,fifa20
montoya-fifa-20,brighton-hove-albion,RB,76,22,29,fifa20
adam-webster-fifa-20,brighton-hove-albion,RCB,75,15,25,fifa20
lewis-dunk-fifa-20,brighton-hove-albion,LCB,79,5,28,fifa20
dan-burn-fifa-20,brighton-hove-albion,LB,74,33,28,fifa20
dale-stephens-fifa-20,brighton-hove-albion,RDM,76,6,31,fifa20
davy-propper-fifa-20,brighton-hove-albion,LDM,77,24,28,fifa20
pascal-gross-fifa-20,brighton-hove-albion,RM,78,13,29,fifa20
leandro-trossard-fifa-20,brighton-hove-albion,LM,78,11,25,fifa20
aaron-mooy-fifa-20,brighton-hove-albion,CAM,77,18,29,fifa20
neal-maupay-fifa-20,brighton-hove-albion,ST,76,7,23,fifa20
glenn-murray-fifa-20,brighton-hove-albion,ST,75,17,36,fifa20
aaron-connolly-fifa-20,brighton-hove-albion,ST,67,44,20,fifa20
ezequiel-schelotto-fifa-20,brighton-hove-albion,RB,72,21,31,fifa20
alexis-mac-allister-fifa-20,brighton-hove-albion,CAM,76,10,21,fifa20
bernardo-fifa-20,brighton-hove-albion,LB,74,30,25,fifa20
tariq-lamptey-fifa-20,brighton-hove-albion,RB,60,2,19,fifa20
steven-alzate-fifa-20,brighton-hove-albion,CM,69,46,21,fifa20
yves-bissouma-fifa-20,brighton-hove-albion,CM,74,8,23,fifa20
david-button-fifa-20,brighton-hove-albion,GK,68,27,31,fifa20
shane-duffy-fifa-20,brighton-hove-albion,CB,78,4,28,fifa20
solly-march-fifa-20,brighton-hove-albion,LM,75,20,25,fifa20
tim-krul-fifa-20,norwich-city,GK,76,1,32,fifa20
max-aarons-fifa-20,norwich-city,RB,73,2,20,fifa20
ben-godfrey-fifa-20,norwich-city,RCB,72,4,22,fifa20
grant-hanley-fifa-20,norwich-city,LCB,71,5,28,fifa20
sam-byram-fifa-20,norwich-city,LB,72,3,26,fifa20
alexander-tettey-fifa-20,norwich-city,RDM,71,27,34,fifa20
alireza-jahanbakhsh-fifa-20,brighton-hove-albion,RW,74,16,26,fifa20
ryan-longman-fifa-20,brighton-hove-albion,RM,55,60,19,fifa20
jose-izquierdo-fifa-20,brighton-hove-albion,LM,74,19,28,fifa20
beram-kayal-fifa-20,brighton-hove-albion,CM,71,25,32,fifa20
jason-steele-fifa-20,brighton-hove-albion,GK,67,23,29,fifa20
jordan-davies-fifa-20,brighton-hove-albion,LM,52,52,21,fifa20
taylor-richards-fifa-20,brighton-hove-albion,CAM,58,45,19,fifa20
peter-gwargis-fifa-20,brighton-hove-albion,LM,58,55,19,fifa20
romaric-yapi-fifa-20,brighton-hove-albion,RB,59,49,20,fifa20
warren-o-hora-fifa-20,brighton-hove-albion,CB,57,53,21,fifa20
alex-cochrane-fifa-20,brighton-hove-albion,LB,54,50,20,fifa20
kenny-mclean-fifa-20,norwich-city,LDM,73,23,28,fifa20
emiliano-buendia-fifa-20,norwich-city,RM,77,17,23,fifa20
todd-cantwell-fifa-20,norwich-city,LM,74,14,22,fifa20
ondrej-duda-fifa-20,norwich-city,CAM,76,25,25,fifa20
teemu-pukki-fifa-20,norwich-city,ST,77,22,30,fifa20
lukas-rupp-fifa-20,norwich-city,CM,75,7,29,fifa20
josip-drmic-fifa-20,norwich-city,ST,73,20,27,fifa20
adam-idah-fifa-20,norwich-city,ST,65,35,19,fifa20
timm-klose-fifa-20,norwich-city,CB,73,15,32,fifa20
tom-trybull-fifa-20,norwich-city,CDM,73,19,27,fifa20
marco-stiepermann-fifa-20,norwich-city,CAM,72,18,29,fifa20
moritz-leitner-fifa-20,norwich-city,CM,73,10,27,fifa20
onel-hernandez-fifa-20,norwich-city,LM,73,11,27,fifa20
michael-mcgovern-fifa-20,norwich-city,GK,67,33,36,fifa20
christoph-zimmermann-fifa-20,norwich-city,CB,73,6,27,fifa20
jamal-lewis-fifa-20,norwich-city,LB,73,12,22,fifa20
mario-vrancic-fifa-20,norwich-city,CM,73,8,31,fifa20
saul-milovanovic-fifa-20,norwich-city,CDM,55,45,19,fifa20
rob-nizet-fifa-20,norwich-city,LB,57,40,18,fifa20
aidan-fitzpatrick-fifa-20,norwich-city,RM,60,57,19,fifa20
daniel-adshead-fifa-20,norwich-city,CM,57,46,18,fifa20
archie-mair-fifa-20,norwich-city,GK,58,60,19,fifa20
tom-dickson-peters-fifa-20,norwich-city,ST,58,54,17,fifa20
jordan-thomas-fifa-20,norwich-city,RB,54,41,19,fifa20
tom-scully-fifa-20,norwich-city,CM,56,47,20,fifa20
gassan-ahadme-fifa-20,norwich-city,ST,59,59,19,fifa20
josh-martin-fifa-20,norwich-city,LM,58,56,18,fifa20
martin-dubravka-fifa-20,newcastle-united,GK,82,1,31,fifa20
manquillo-fifa-20,newcastle-united,RB,75,19,26,fifa20
jamaal-lascelles-fifa-20,newcastle-united,RCB,78,6,26,fifa20
federico-fernandez-fifa-20,newcastle-united,LCB,78,18,31,fifa20
danny-rose-fifa-20,newcastle-united,LB,78,28,30,fifa20
miguel-almiron-fifa-20,newcastle-united,RM,78,24,26,fifa20
isaac-hayden-fifa-20,newcastle-united,RCM,76,14,25,fifa20
jonjo-shelvey-fifa-20,newcastle-united,LCM,78,8,28,fifa20
allan-saint-maximin-fifa-20,newcastle-united,LM,80,10,23,fifa20
dwight-gayle-fifa-20,newcastle-united,RS,75,12,29,fifa20
joelinton-fifa-20,newcastle-united,LS,76,9,23,fifa20
fabian-schar-fifa-20,newcastle-united,CB,79,5,28,fifa20
nabil-bentaleb-fifa-20,newcastle-united,CM,76,42,25,fifa20
christian-atsu-fifa-20,newcastle-united,LM,74,30,28,fifa20
andy-carroll-fifa-20,newcastle-united,ST,75,7,31,fifa20
florian-lejeune-fifa-20,newcastle-united,CB,78,20,29,fifa20
sean-longstaff-fifa-20,newcastle-united,CM,74,36,22,fifa20
matthew-longstaff-fifa-20,newcastle-united,CM,68,43,20,fifa20
valentino-lazaro-fifa-20,newcastle-united,RWB,77,23,24,fifa20
karl-darlow-fifa-20,newcastle-united,GK,73,26,29,fifa20
deandre-yedlin-fifa-20,newcastle-united,RWB,75,22,27,fifa20
matt-ritchie-fifa-20,newcastle-united,LWB,75,11,30,fifa20
ciaran-clark-fifa-20,newcastle-united,CB,77,2,30,fifa20
henri-saivet-fifa-20,newcastle-united,CAM,70,29,29,fifa20
jetro-willems-fifa-20,newcastle-united,LWB,76,15,26,fifa20
emil-krafth-fifa-20,newcastle-united,RB,73,17,25,fifa20
paul-dummett-fifa-20,newcastle-united,CB,76,3,28,fifa20
yoshinori-muto-fifa-20,newcastle-united,ST,74,13,28,fifa20
liam-gibson-fifa-20,newcastle-united,LB,60,33,23,fifa20
rob-elliot-fifa-20,newcastle-united,GK,69,21,34,fifa20
elias-sorensen-fifa-20,newcastle-united,ST,60,47,20,fifa20
jamie-sterry-fifa-20,newcastle-united,RB,59,25,24,fifa20
jack-colback-fifa-20,newcastle-united,CDM,66,27,30,fifa20
jordan-pickford-fifa-20,everton,GK,81,1,26,fifa20
djibril-sidibe-fifa-20,everton,RB,78,19,27,fifa20
yerry-mina-fifa-20,everton,RCB,79,13,25,fifa20
mason-holgate-fifa-20,everton,LCB,77,2,23,fifa20
lucas-digne-fifa-20,everton,LB,83,12,26,fifa20
theo-walcott-fifa-20,everton,RM,76,11,31,fifa20
guaita-fifa-20,crystal-palace,GK,80,31,33,fifa20
joel-ward-fifa-20,crystal-palace,RB,75,2,30,fifa20
james-tomkins-fifa-20,crystal-palace,RCB,77,5,31,fifa20
gary-cahill-fifa-20,crystal-palace,LCB,78,24,34,fifa20
patrick-van-aanholt-fifa-20,crystal-palace,LB,76,3,29,fifa20
jordan-ayew-fifa-20,crystal-palace,RM,77,9,28,fifa20
gylfi-sigurdsson-fifa-20,everton,RCM,80,10,30,fifa20
andre-gomes-fifa-20,everton,LCM,80,21,26,fifa20
alex-iwobi-fifa-20,everton,LM,77,17,24,fifa20
dominic-calvert-lewin-fifa-20,everton,RS,79,9,23,fifa20
richarlison-fifa-20,everton,LS,81,7,23,fifa20
bernard-fifa-20,everton,LM,78,20,27,fifa20
moise-kean-fifa-20,everton,ST,75,27,20,fifa20
oumar-niasse-fifa-20,everton,ST,72,29,30,fifa20
anthony-gordon-fifa-20,everton,LW,61,42,19,fifa20
jean-philippe-gbamin-fifa-20,everton,CDM,79,25,24,fifa20
fabian-delph-fifa-20,everton,CDM,77,8,30,fifa20
morgan-schneiderlin-fifa-20,everton,CDM,76,18,30,fifa20
tom-davies-fifa-20,everton,CM,75,26,22,fifa20
maarten-stekelenburg-fifa-20,everton,GK,72,22,37,fifa20
leighton-baines-fifa-20,everton,LB,75,3,35,fifa20
seamus-coleman-fifa-20,everton,RB,78,23,31,fifa20
michael-keane-fifa-20,everton,CB,79,5,27,fifa20
joao-virginia-fifa-20,everton,GK,63,52,20,fifa20
beni-baningime-fifa-20,everton,CDM,67,34,21,fifa20
cuco-martina-fifa-20,everton,RB,68,30,30,fifa20
cheikhou-kouyate-fifa-20,crystal-palace,RCM,77,8,30,fifa20
luka-milivojevic-fifa-20,crystal-palace,CM,79,4,29,fifa20
james-mcarthur-fifa-20,crystal-palace,LCM,76,18,32,fifa20
wilfried-zaha-fifa-20,crystal-palace,LM,83,11,27,fifa20
christian-benteke-fifa-20,crystal-palace,ST,73,17,29,fifa20
max-meyer-fifa-20,crystal-palace,LM,76,7,24,fifa20
cenk-tosun-fifa-20,crystal-palace,ST,76,20,29,fifa20
stephen-henderson-fifa-20,crystal-palace,GK,65,19,32,fifa20
andros-townsend-fifa-20,crystal-palace,RM,77,10,29,fifa20
mamadou-sakho-fifa-20,crystal-palace,CB,77,12,30,fifa20
brandon-pierrick-fifa-20,crystal-palace,RM,60,40,18,fifa20
jeffrey-schlupp-fifa-20,crystal-palace,LM,74,15,27,fifa20
james-mccarthy-fifa-20,crystal-palace,CDM,76,22,29,fifa20
wayne-hennessey-fifa-20,crystal-palace,GK,75,13,33,fifa20
jairo-riedewald-fifa-20,crystal-palace,CB,72,44,23,fifa20
ellis-simms-fifa-20,everton,ST,64,50,19,fifa20
ryan-astley-fifa-20,everton,CB,61,38,18,fifa20
kyle-john-fifa-20,everton,RB,62,48,19,fifa20
manasse-mampala-fifa-20,everton,ST,62,47,19,fifa20
matty-foulds-fifa-20,everton,LB,59,39,22,fifa20
dennis-adeniran-fifa-20,everton,CM,58,35,21,fifa20
jarrad-branthwaite-fifa-20,everton,CB,57,56,18,fifa20
rui-patricio-fifa-20,wolverhampton-wanderers,GK,83,11,32,fifa20
scott-dann-fifa-20,crystal-palace,CB,74,6,33,fifa20
martin-kelly-fifa-20,crystal-palace,CB,76,34,30,fifa20
nikola-tavares-fifa-20,crystal-palace,CB,55,49,21,fifa20
tyrick-mitchell-fifa-20,crystal-palace,LB,59,39,20,fifa20
nya-kirby-fifa-20,crystal-palace,LM,60,37,20,fifa20
luke-dreher-fifa-20,crystal-palace,CM,59,28,21,fifa20
kian-flanagan-fifa-20,crystal-palace,CAM,58,46,20,fifa20
david-boateng-fifa-20,crystal-palace,CDM,60,32,19,fifa20
lewis-bryon-fifa-20,crystal-palace,CB,57,48,20,fifa20
brandon-aveiro-fifa-20,crystal-palace,CF,58,47,18,fifa20
sean-robertson-fifa-20,crystal-palace,RM,56,45,19,fifa20
jacob-mensah-fifa-20,crystal-palace,CB,56,52,19,fifa20
matt-doherty-fifa-20,wolverhampton-wanderers,RWB,80,2,28,fifa20
willy-boly-fifa-20,wolverhampton-wanderers,RCB,80,15,29,fifa20
conor-coady-fifa-20,wolverhampton-wanderers,CB,78,16,27,fifa20
romain-saiss-fifa-20,wolverhampton-wanderers,LCB,78,27,30,fifa20
jonny-fifa-20,wolverhampton-wanderers,LWB,79,19,26,fifa20
ruben-neves-fifa-20,wolverhampton-wanderers,RCM,82,8,23,fifa20
joao-moutinho-fifa-20,wolverhampton-wanderers,LCM,84,28,33,fifa20
adama-traore-fifa-20,wolverhampton-wanderers,RW,78,37,24,fifa20
raul-jimenez-fifa-20,wolverhampton-wanderers,ST,83,9,29,fifa20
diogo-jota-fifa-20,wolverhampton-wanderers,LW,80,18,23,fifa20
daniel-podence-fifa-20,wolverhampton-wanderers,LW,78,10,24,fifa20
pedro-neto-fifa-20,wolverhampton-wanderers,LW,71,7,20,fifa20
meritan-shabani-fifa-20,wolverhampton-wanderers,CAM,63,57,21,fifa20
chem-campbell-fifa-20,wolverhampton-wanderers,CAM,59,77,17,fifa20
enzo-loiodice-fifa-20,wolverhampton-wanderers,CM,65,36,19,fifa20
ruben-vinagre-fifa-20,wolverhampton-wanderers,LWB,72,29,21,fifa20
max-kilman-fifa-20,wolverhampton-wanderers,CB,65,49,23,fifa20
bruno-jordao-fifa-20,wolverhampton-wanderers,CM,62,6,21,fifa20
john-ruddy-fifa-20,wolverhampton-wanderers,GK,70,21,33,fifa20
leander-dendoncker-fifa-20,wolverhampton-wanderers,CB,79,32,25,fifa20
